datetime,field1,field2,field3,field4
2021-06-21T18:00:00.000Z,7.3,18,7.6,734
2021-06-21T19:00:00.000Z,5.6,14,7,850
2021-06-21T20:00:00.000Z,7.9,17,8.1,911
2021-06-21T21:00:00.000Z,8.4,19,7.3,957
2021-06-21T22:00:00.000Z,8,14,7.5,1014
2021-06-21T23:00:00.000Z,5.8,14,5.8,859
2021-06-22T00:00:00.000Z,7.6,22,6.9,847
2021-06-22T01:00:00.000Z,7.5,16,7,859
2021-06-22T02:00:00.000Z,6.3,15,5.3,714
2021-06-22T03:00:00.000Z,8.3,16,7.6,876
2021-06-22T04:00:00.000Z,5.7,20,6.2,860
2021-06-22T05:00:00.000Z,7.1,15,7.8,786
2021-06-22T06:00:00.000Z,5.9,16,8,641
2021-06-22T07:00:00.000Z,6.7,20,7.4,972
2021-06-22T08:00:00.000Z,6.9,19,5.4,921
2021-06-22T09:00:00.000Z,7.1,16,6.5,779
2021-06-22T10:00:00.000Z,6.1,20,5.2,896
2021-06-22T11:00:00.000Z,8.5,17,8,666
2021-06-22T12:00:00.000Z,8.4,14,5.7,697
2021-06-22T13:00:00.000Z,6.9,19,7.6,887
2021-06-22T14:00:00.000Z,7.2,16,5.4,690
2021-06-22T15:00:00.000Z,7.6,15,8.4,731
2021-06-22T16:00:00.000Z,6.1,21,7.4,1004
2021-06-22T17:00:00.000Z,6.9,20,6,886
2021-06-22T18:00:00.000Z,7.4,20,6.8,704
2021-06-22T19:00:00.000Z,6.8,20,8.3,719
2021-06-22T20:00:00.000Z,7.7,20,5.8,775
2021-06-22T21:00:00.000Z,8.1,21,7.6,686
2021-06-22T22:00:00.000Z,6.7,14,7.2,998
2021-06-22T23:00:00.000Z,6.8,20,6.5,1000
2021-06-23T00:00:00.000Z,6.1,20,6.5,939
2021-06-23T01:00:00.000Z,5.6,19,7.4,682
2021-06-23T02:00:00.000Z,6.8,15,7,709
2021-06-23T03:00:00.000Z,8.8,14,6,980
2021-06-23T04:00:00.000Z,8.5,18,6.5,931
2021-06-23T05:00:00.000Z,7.1,20,5.8,679
2021-06-23T06:00:00.000Z,8.4,15,7.5,795
2021-06-23T07:00:00.000Z,6.9,18,7.8,621
2021-06-23T08:00:00.000Z,6.9,19,6.2,1021
2021-06-23T09:00:00.000Z,7.2,19,7.9,910
2021-06-23T10:00:00.000Z,5.5,22,6.2,684
2021-06-23T11:00:00.000Z,5.4,22,7.8,879
2021-06-23T12:00:00.000Z,5.8,14,6.7,709
2021-06-23T13:00:00.000Z,6.1,15,6.1,918
2021-06-23T14:00:00.000Z,7.3,18,8,853
2021-06-23T15:00:00.000Z,7.9,17,8.5,625
2021-06-23T16:00:00.000Z,6.2,20,6.5,713
2021-06-23T17:00:00.000Z,6,16,5.2,883
2021-06-23T18:00:00.000Z,5.6,16,6.4,616
2021-06-23T19:00:00.000Z,6.3,21,5.5,729
2021-06-23T20:00:00.000Z,7.5,18,7.9,707
2021-06-23T21:00:00.000Z,7.4,17,7.5,702
2021-06-23T22:00:00.000Z,8.5,22,7.7,869
2021-06-23T23:00:00.000Z,8.3,17,6.6,837
2021-06-24T00:00:00.000Z,6.5,17,7.9,699
2021-06-24T01:00:00.000Z,8.5,19,6,954
2021-06-24T02:00:00.000Z,7.1,16,5.1,844
2021-06-24T03:00:00.000Z,7.5,22,6.1,625
2021-06-24T04:00:00.000Z,5.9,22,7.1,681
2021-06-24T05:00:00.000Z,7.9,18,6.3,955
2021-06-24T06:00:00.000Z,6.8,18,6.9,921
2021-06-24T07:00:00.000Z,5.5,16,5.7,880
2021-06-24T08:00:00.000Z,8,16,5.7,771
2021-06-24T09:00:00.000Z,5.8,15,6.1,963
2021-06-24T10:00:00.000Z,7.7,22,5.8,793
2021-06-24T11:00:00.000Z,7,20,6.2,880
2021-06-24T12:00:00.000Z,7.6,22,7.5,904
2021-06-24T13:00:00.000Z,5.9,19,6.1,717
2021-06-24T14:00:00.000Z,8.3,21,8,993
2021-06-24T15:00:00.000Z,7.9,22,5.4,676
2021-06-24T16:00:00.000Z,5.4,19,6.8,884
2021-06-24T17:00:00.000Z,6,21,6.6,649
2021-06-24T18:00:00.000Z,8.6,15,6.1,693
2021-06-24T19:00:00.000Z,6.6,20,8.1,666
2021-06-24T20:00:00.000Z,7.4,18,7.1,870
2021-06-24T21:00:00.000Z,5.8,19,8.3,776
2021-06-24T22:00:00.000Z,8.8,14,7.9,998
2021-06-24T23:00:00.000Z,6.4,17,5.4,745
2021-06-25T00:00:00.000Z,6.6,17,7.3,831
2021-06-25T01:00:00.000Z,7.3,19,7.2,903
2021-06-25T02:00:00.000Z,6.1,14,7.8,878
2021-06-25T03:00:00.000Z,6.9,15,7.4,823
2021-06-25T04:00:00.000Z,8.5,21,7.9,885
2021-06-25T05:00:00.000Z,5.8,16,7.7,755
2021-06-25T06:00:00.000Z,7.9,19,8.3,968
2021-06-25T07:00:00.000Z,7.2,19,5.3,1012
2021-06-25T08:00:00.000Z,6,16,8.3,716
2021-06-25T09:00:00.000Z,7.5,17,6.2,940
2021-06-25T10:00:00.000Z,8.2,18,5.3,800
2021-06-25T11:00:00.000Z,8.7,17,5.9,885
2021-06-25T12:00:00.000Z,6.7,15,7.2,691
2021-06-25T13:00:00.000Z,6.6,19,5.9,841
2021-06-25T14:00:00.000Z,8.5,14,6.6,663
2021-06-25T15:00:00.000Z,7.7,16,7.3,970
2021-06-25T16:00:00.000Z,8.1,17,7.2,938
2021-06-25T17:00:00.000Z,7.6,15,5.4,732
2021-06-25T18:00:00.000Z,7.9,14,8.2,661
2021-06-25T19:00:00.000Z,5.5,21,7.9,728
2021-06-25T20:00:00.000Z,6,18,8.4,793
2021-06-25T21:00:00.000Z,6.6,18,6.1,843
2021-06-25T22:00:00.000Z,5.3,22,6.8,892
2021-06-25T23:00:00.000Z,6.8,16,7.1,880
2021-06-26T00:00:00.000Z,6.4,14,6,750
2021-06-26T01:00:00.000Z,6.2,15,8.1,981
2021-06-26T02:00:00.000Z,5.5,15,6.9,776
2021-06-26T03:00:00.000Z,8,14,8,731
2021-06-26T04:00:00.000Z,6.2,21,8.1,763
2021-06-26T05:00:00.000Z,8.7,18,7.3,634
2021-06-26T06:00:00.000Z,8.7,19,7.8,841
2021-06-26T07:00:00.000Z,5.7,21,8,732
2021-06-26T08:00:00.000Z,5.7,16,5.7,720
2021-06-26T09:00:00.000Z,6.6,21,6.3,663
2021-06-26T10:00:00.000Z,6.8,17,7.1,947
2021-06-26T11:00:00.000Z,6.1,19,6.2,799
2021-06-26T12:00:00.000Z,8.7,20,7,750
2021-06-26T13:00:00.000Z,6.3,19,7.6,707
2021-06-26T14:00:00.000Z,7,21,6.4,719
2021-06-26T15:00:00.000Z,8.5,20,5.4,977
2021-06-26T16:00:00.000Z,6.1,21,6.3,688
2021-06-26T17:00:00.000Z,7.3,22,8.5,911
2021-06-26T18:00:00.000Z,5.9,16,7.4,820
2021-06-26T19:00:00.000Z,8.1,14,6.8,768
2021-06-26T20:00:00.000Z,7,22,5.2,633
2021-06-26T21:00:00.000Z,7.3,20,6.2,846
2021-06-26T22:00:00.000Z,8.8,15,6.9,655
2021-06-26T23:00:00.000Z,6.3,14,5.4,1012
2021-06-27T00:00:00.000Z,6.8,17,6.2,793
2021-06-27T01:00:00.000Z,6.9,20,5.8,811
2021-06-27T02:00:00.000Z,5.4,16,7.7,935
2021-06-27T03:00:00.000Z,7.2,14,6,964
2021-06-27T04:00:00.000Z,7.1,22,7.6,738
2021-06-27T05:00:00.000Z,7.9,21,5.1,814
2021-06-27T06:00:00.000Z,7.4,15,5.2,869
2021-06-27T07:00:00.000Z,7.6,19,8,822
2021-06-27T08:00:00.000Z,6.4,16,7.1,827
2021-06-27T09:00:00.000Z,7.9,22,7.3,681
2021-06-27T10:00:00.000Z,6.9,18,7,742
2021-06-27T11:00:00.000Z,6.1,18,5.2,973
2021-06-27T12:00:00.000Z,7.6,20,7.3,908
2021-06-27T13:00:00.000Z,5.7,15,7.7,783
2021-06-27T14:00:00.000Z,7.4,21,7.9,702
2021-06-27T15:00:00.000Z,7.1,16,7.4,994
2021-06-27T16:00:00.000Z,6.7,15,6.7,758
2021-06-27T17:00:00.000Z,7.3,21,5.8,823
2021-06-27T18:00:00.000Z,8.4,16,5.3,1000
2021-06-27T19:00:00.000Z,8.8,19,6,667
2021-06-27T20:00:00.000Z,8.9,22,6.8,740
2021-06-27T21:00:00.000Z,6.7,22,8.1,971
2021-06-27T22:00:00.000Z,7.9,14,6.1,896
2021-06-27T23:00:00.000Z,6.2,20,5.7,879
2021-06-28T00:00:00.000Z,6.8,16,6,885
2021-06-28T01:00:00.000Z,7.7,19,6,871
2021-06-28T02:00:00.000Z,6.8,20,6.9,705
2021-06-28T03:00:00.000Z,7.3,14,8,685
2021-06-28T04:00:00.000Z,6.1,17,7.6,827
2021-06-28T05:00:00.000Z,7.3,18,7.2,923
2021-06-28T06:00:00.000Z,7.2,18,7.4,623
2021-06-28T07:00:00.000Z,8,21,8.5,873
2021-06-28T08:00:00.000Z,6.8,22,7.1,897
2021-06-28T09:00:00.000Z,8.6,17,6,799
2021-06-28T10:00:00.000Z,5.7,20,6.5,772
2021-06-28T11:00:00.000Z,5.4,17,6.1,938
2021-06-28T12:00:00.000Z,6.5,16,7.6,866
2021-06-28T13:00:00.000Z,7.6,18,7.7,860
2021-06-28T14:00:00.000Z,5.8,21,6,706
2021-06-28T15:00:00.000Z,7.4,16,7.4,810
2021-06-28T16:00:00.000Z,8.5,22,7.7,969
2021-06-28T17:00:00.000Z,7.2,20,7.7,761
2021-06-28T18:00:00.000Z,6.5,18,8.5,698
2021-06-28T19:00:00.000Z,6.9,20,5.7,940
2021-06-28T20:00:00.000Z,6.4,19,6.7,1016
2021-06-28T21:00:00.000Z,6.2,17,6.5,977
2021-06-28T22:00:00.000Z,5.9,22,6.4,674
2021-06-28T23:00:00.000Z,8.8,20,7,697
2021-06-29T00:00:00.000Z,7.7,15,6.9,752
2021-06-29T01:00:00.000Z,6.6,21,8.3,960
2021-06-29T02:00:00.000Z,6.9,18,7.6,865
2021-06-29T03:00:00.000Z,5.9,21,5.5,973
2021-06-29T04:00:00.000Z,6.9,17,5.2,891
2021-06-29T05:00:00.000Z,6.6,22,5.7,936
2021-06-29T06:00:00.000Z,7,18,7.6,633
2021-06-29T07:00:00.000Z,6.9,14,6.9,988
2021-06-29T08:00:00.000Z,7.9,19,5.4,760
2021-06-29T09:00:00.000Z,6.2,19,5.9,767
2021-06-29T10:00:00.000Z,8.8,22,5.8,751
2021-06-29T11:00:00.000Z,8.4,15,6.2,845
2021-06-29T12:00:00.000Z,8.4,22,5.5,642
2021-06-29T13:00:00.000Z,6.9,15,6.5,718
2021-06-29T14:00:00.000Z,6.7,21,7.1,794
2021-06-29T15:00:00.000Z,8.6,20,8.4,859
2021-06-29T16:00:00.000Z,5.4,20,5.7,787
2021-06-29T17:00:00.000Z,6.1,19,5.7,981
2021-06-29T18:00:00.000Z,6.1,22,7.1,627
2021-06-29T19:00:00.000Z,5.5,20,6.8,933
2021-06-29T20:00:00.000Z,7.9,18,6.5,929
2021-06-29T21:00:00.000Z,6.5,18,8.3,653
2021-06-29T22:00:00.000Z,8.2,20,7.8,748
2021-06-29T23:00:00.000Z,6.7,22,6,693
2021-06-30T00:00:00.000Z,8.6,17,6,648
2021-06-30T01:00:00.000Z,7.1,14,8.5,848
2021-06-30T02:00:00.000Z,7.6,18,6.1,763
2021-06-30T03:00:00.000Z,7.5,14,5.3,768
2021-06-30T04:00:00.000Z,7,18,7.4,695
2021-06-30T05:00:00.000Z,7.2,20,6.1,737
2021-06-30T06:00:00.000Z,6.9,22,7.5,671
2021-06-30T07:00:00.000Z,8,15,7.8,728
2021-06-30T08:00:00.000Z,6.6,15,8.2,908
2021-06-30T09:00:00.000Z,8.8,17,6.9,667
2021-06-30T10:00:00.000Z,5.4,22,6.2,846
2021-06-30T11:00:00.000Z,6.2,17,7.3,928
2021-06-30T12:00:00.000Z,7.4,20,6.8,947
2021-06-30T13:00:00.000Z,6.4,19,7.8,1025
2021-06-30T14:00:00.000Z,6.4,18,8.2,764
2021-06-30T15:00:00.000Z,5.8,20,8.5,659
2021-06-30T16:00:00.000Z,7.7,15,6,673
2021-06-30T17:00:00.000Z,5.6,20,6.5,670
2021-06-30T18:00:00.000Z,8.7,16,8.1,903
2021-06-30T19:00:00.000Z,5.8,17,8.5,949
2021-06-30T20:00:00.000Z,8.6,19,6.8,748
2021-06-30T21:00:00.000Z,6.5,20,7.7,825
2021-06-30T22:00:00.000Z,7.5,15,7.3,798
2021-06-30T23:00:00.000Z,6.9,20,6.7,744
2021-07-01T00:00:00.000Z,7.2,21,7.4,725
2021-07-01T01:00:00.000Z,6,14,5.1,633
2021-07-01T02:00:00.000Z,7.8,17,6.4,1020
2021-07-01T03:00:00.000Z,5.8,19,7,660
2021-07-01T04:00:00.000Z,7.6,21,8,672
2021-07-01T05:00:00.000Z,6.7,20,7.4,834
2021-07-01T06:00:00.000Z,6.1,17,7.2,910
2021-07-01T07:00:00.000Z,6.8,15,6,808
2021-07-01T08:00:00.000Z,7,19,6.4,1010
2021-07-01T09:00:00.000Z,5.7,16,7.5,650
2021-07-01T10:00:00.000Z,8,20,6.4,1019
2021-07-01T11:00:00.000Z,7,20,5.8,820
2021-07-01T12:00:00.000Z,5.8,20,6.2,925
2021-07-01T13:00:00.000Z,5.8,14,7.5,754
2021-07-01T14:00:00.000Z,6.6,18,7.8,904
2021-07-01T15:00:00.000Z,7.1,15,7.6,749
2021-07-01T16:00:00.000Z,6.7,20,5.5,849
2021-07-01T17:00:00.000Z,5.9,16,7.5,657
2021-07-01T18:00:00.000Z,8.5,19,7.9,962
2021-07-01T19:00:00.000Z,7.7,16,6.6,690
2021-07-01T20:00:00.000Z,8.9,22,7.1,755
2021-07-01T21:00:00.000Z,8.8,17,5.9,885
2021-07-01T22:00:00.000Z,5.4,18,6,965
2021-07-01T23:00:00.000Z,6.2,18,8.1,852
2021-07-02T00:00:00.000Z,7.4,22,7.8,722
2021-07-02T01:00:00.000Z,6.2,15,7.2,772
2021-07-02T02:00:00.000Z,7.9,20,7.7,1002
2021-07-02T03:00:00.000Z,7.8,22,8.3,810
2021-07-02T04:00:00.000Z,8.4,18,5.7,881
2021-07-02T05:00:00.000Z,8.8,14,5.5,849
2021-07-02T06:00:00.000Z,6.7,19,5.9,850
2021-07-02T07:00:00.000Z,6,15,5.8,820
2021-07-02T08:00:00.000Z,7.8,19,7.1,618
2021-07-02T09:00:00.000Z,7.3,20,6.1,957
2021-07-02T10:00:00.000Z,5.4,16,6.9,1005
2021-07-02T11:00:00.000Z,5.9,19,5.8,762
2021-07-02T12:00:00.000Z,6.3,17,6.2,631
2021-07-02T13:00:00.000Z,7.9,17,5.1,685
2021-07-02T14:00:00.000Z,7.3,20,7.7,922
2021-07-02T15:00:00.000Z,7.3,20,6.2,917
2021-07-02T16:00:00.000Z,6.6,14,5.8,917
2021-07-02T17:00:00.000Z,5.4,14,6.5,788
2021-07-02T18:00:00.000Z,7,16,7.1,965
2021-07-02T19:00:00.000Z,5.8,17,7.1,889
2021-07-02T20:00:00.000Z,5.4,20,6.9,655
2021-07-02T21:00:00.000Z,5.5,18,5.8,957
2021-07-02T22:00:00.000Z,7.4,20,6.1,904
2021-07-02T23:00:00.000Z,6.5,15,6.2,692
2021-07-03T00:00:00.000Z,6,14,5.1,916
2021-07-03T01:00:00.000Z,7.3,22,6,703
2021-07-03T02:00:00.000Z,8.4,15,5.8,997
2021-07-03T03:00:00.000Z,6.7,22,6.4,702
2021-07-03T04:00:00.000Z,5.5,17,7.2,720
2021-07-03T05:00:00.000Z,6.7,19,7.7,723
2021-07-03T06:00:00.000Z,6.9,22,5.2,726
2021-07-03T07:00:00.000Z,5.9,17,8.4,678
2021-07-03T08:00:00.000Z,5.5,17,7.9,683
2021-07-03T09:00:00.000Z,6.8,18,7.4,786
2021-07-03T10:00:00.000Z,5.9,20,7.2,736
2021-07-03T11:00:00.000Z,7.1,20,8.5,768
2021-07-03T12:00:00.000Z,7.3,15,6,927
2021-07-03T13:00:00.000Z,7.5,19,8.2,848
2021-07-03T14:00:00.000Z,8.6,15,6.6,895
2021-07-03T15:00:00.000Z,7.7,15,5.9,671
2021-07-03T16:00:00.000Z,7.3,19,5.9,988
2021-07-03T17:00:00.000Z,8.5,19,6.1,742
2021-07-03T18:00:00.000Z,8.9,21,6.3,857
2021-07-03T19:00:00.000Z,8.2,14,7.8,1024
2021-07-03T20:00:00.000Z,7.4,15,7.6,667
2021-07-03T21:00:00.000Z,8.8,16,6.7,986
2021-07-03T22:00:00.000Z,8.6,21,6.6,640
2021-07-03T23:00:00.000Z,7.3,20,8.1,685
2021-07-04T00:00:00.000Z,8.5,20,5.6,623
2021-07-04T01:00:00.000Z,6.1,22,8.5,1019
2021-07-04T02:00:00.000Z,8.5,19,5.3,662
2021-07-04T03:00:00.000Z,6.6,19,6.2,893
2021-07-04T04:00:00.000Z,8.4,22,5.8,959
2021-07-04T05:00:00.000Z,8.3,20,7.6,736
2021-07-04T06:00:00.000Z,8.4,20,6.7,812
2021-07-04T07:00:00.000Z,7.2,14,5.3,672
2021-07-04T08:00:00.000Z,5.7,17,5.9,630
2021-07-04T09:00:00.000Z,7.9,22,7.6,932
2021-07-04T10:00:00.000Z,5.4,19,8.2,759
2021-07-04T11:00:00.000Z,8.2,21,6.9,702
2021-07-04T12:00:00.000Z,7,22,6.2,913
2021-07-04T13:00:00.000Z,6.7,18,6.4,864
2021-07-04T14:00:00.000Z,7.6,20,6.5,968
2021-07-04T15:00:00.000Z,7.9,16,7.7,843
2021-07-04T16:00:00.000Z,7.6,18,6.3,728
2021-07-04T17:00:00.000Z,8.5,21,7.5,858
2021-07-04T18:00:00.000Z,6.3,22,5.8,682
2021-07-04T19:00:00.000Z,7.8,21,8,637
2021-07-04T20:00:00.000Z,8.6,20,5.1,816
2021-07-04T21:00:00.000Z,5.8,21,5.4,896
2021-07-04T22:00:00.000Z,8.8,14,5.7,795
2021-07-04T23:00:00.000Z,6.9,18,7.9,693
2021-07-05T00:00:00.000Z,5.7,20,7.2,654
2021-07-05T01:00:00.000Z,6.9,21,5.9,764
2021-07-05T02:00:00.000Z,8.2,16,8.4,829
2021-07-05T03:00:00.000Z,6.7,18,5.3,819
2021-07-05T04:00:00.000Z,6.3,17,7.3,891
2021-07-05T05:00:00.000Z,8,19,5.6,729
2021-07-05T06:00:00.000Z,8.6,20,5.6,988
2021-07-05T07:00:00.000Z,5.5,21,6.4,761
2021-07-05T08:00:00.000Z,7.7,14,6.6,618
2021-07-05T09:00:00.000Z,7.9,20,6.2,911
2021-07-05T10:00:00.000Z,6.2,14,7.7,668
2021-07-05T11:00:00.000Z,7.1,19,8.3,630
2021-07-05T12:00:00.000Z,8.8,19,7.3,980
2021-07-05T13:00:00.000Z,5.6,22,7.4,961
2021-07-05T14:00:00.000Z,8.8,21,6.4,771
2021-07-05T15:00:00.000Z,8.7,16,5.3,721
2021-07-05T16:00:00.000Z,8.3,21,7.3,814
2021-07-05T17:00:00.000Z,5.5,17,6.6,805
2021-07-05T18:00:00.000Z,8.6,21,5.8,667
2021-07-05T19:00:00.000Z,6.2,19,6.9,650
2021-07-05T20:00:00.000Z,6.5,21,8.2,657
2021-07-05T21:00:00.000Z,8.7,14,6.5,897
2021-07-05T22:00:00.000Z,8.5,18,6.8,954
2021-07-05T23:00:00.000Z,6.3,17,5.3,776
2021-07-06T00:00:00.000Z,5.5,19,7.8,856
2021-07-06T01:00:00.000Z,8.7,21,8.1,1017
2021-07-06T02:00:00.000Z,5.9,16,6.6,843
2021-07-06T03:00:00.000Z,5.9,21,6.8,943
2021-07-06T04:00:00.000Z,7.6,19,5.2,976
2021-07-06T05:00:00.000Z,7.1,17,6.3,926
2021-07-06T06:00:00.000Z,6.2,15,6.4,851
2021-07-06T07:00:00.000Z,6.4,21,5.2,800
2021-07-06T08:00:00.000Z,6.7,19,5.2,640
2021-07-06T09:00:00.000Z,8.7,21,7.4,677
2021-07-06T10:00:00.000Z,5.7,21,7.2,920
2021-07-06T11:00:00.000Z,6.8,15,8.2,947
2021-07-06T12:00:00.000Z,6.4,15,6.1,898
2021-07-06T13:00:00.000Z,8.6,18,5.6,794
2021-07-06T14:00:00.000Z,8.1,22,7.6,977
2021-07-06T15:00:00.000Z,6.3,14,6.7,1024
2021-07-06T16:00:00.000Z,8.9,22,7.4,903
2021-07-06T17:00:00.000Z,8.6,18,7.3,996
2021-07-06T18:00:00.000Z,8,15,5.5,721
2021-07-06T19:00:00.000Z,7.8,21,6.8,756
2021-07-06T20:00:00.000Z,6.5,21,7.3,635
2021-07-06T21:00:00.000Z,7.8,17,6.5,618
2021-07-06T22:00:00.000Z,5.5,15,6,959
2021-07-06T23:00:00.000Z,5.9,16,5.1,788
2021-07-07T00:00:00.000Z,8.7,21,6.9,673
2021-07-07T01:00:00.000Z,7,17,8.1,812
2021-07-07T02:00:00.000Z,6,16,8.4,1015
2021-07-07T03:00:00.000Z,8.8,14,5.2,869
2021-07-07T04:00:00.000Z,7.1,16,5.6,849
2021-07-07T05:00:00.000Z,6,16,5.7,826
2021-07-07T06:00:00.000Z,7.5,18,7.1,937
2021-07-07T07:00:00.000Z,8.4,16,7.8,780
2021-07-07T08:00:00.000Z,7.6,20,5.4,622
2021-07-07T09:00:00.000Z,5.5,14,8.3,891
2021-07-07T10:00:00.000Z,7.3,15,7.5,913
2021-07-07T11:00:00.000Z,6.9,14,6.8,1003
2021-07-07T12:00:00.000Z,8.7,14,8.1,827
2021-07-07T13:00:00.000Z,8.9,20,6.4,764
2021-07-07T14:00:00.000Z,5.4,14,7.4,947
2021-07-07T15:00:00.000Z,7.6,17,7.6,927
2021-07-07T16:00:00.000Z,5.6,15,6,792
2021-07-07T17:00:00.000Z,8.2,16,7.3,701
2021-07-07T18:00:00.000Z,8.3,16,7.8,712
2021-07-07T19:00:00.000Z,7.2,16,5.7,886
2021-07-07T20:00:00.000Z,6.1,14,6.7,1015
2021-07-07T21:00:00.000Z,6.1,14,6.9,1024
2021-07-07T22:00:00.000Z,7.5,22,7.6,998
2021-07-07T23:00:00.000Z,6.2,14,6.9,912
2021-07-08T00:00:00.000Z,8.1,16,6.2,743
2021-07-08T01:00:00.000Z,7.4,16,7.7,746
2021-07-08T02:00:00.000Z,7.6,19,7.7,851
2021-07-08T03:00:00.000Z,6.3,22,5.6,702
2021-07-08T04:00:00.000Z,7,17,8.2,931
2021-07-08T05:00:00.000Z,7,21,6.2,831
2021-07-08T06:00:00.000Z,6.9,14,5.2,624
2021-07-08T07:00:00.000Z,5.5,15,6.6,792
2021-07-08T08:00:00.000Z,5.9,18,7.1,854
2021-07-08T09:00:00.000Z,6.8,16,8.3,764
2021-07-08T10:00:00.000Z,7.6,16,7,752
2021-07-08T11:00:00.000Z,6.1,21,6.4,892
2021-07-08T12:00:00.000Z,5.5,19,6.7,691
2021-07-08T13:00:00.000Z,6.8,20,5.6,885
2021-07-08T14:00:00.000Z,8.2,20,6,970
2021-07-08T15:00:00.000Z,7.9,14,6.1,650
2021-07-08T16:00:00.000Z,6.2,16,5.5,912
2021-07-08T17:00:00.000Z,6.9,15,6.9,840
2021-07-08T18:00:00.000Z,6.6,17,6.1,714
2021-07-08T19:00:00.000Z,6.2,20,6.7,749
2021-07-08T20:00:00.000Z,6.6,20,6.3,981
2021-07-08T21:00:00.000Z,6.6,20,6.4,843
2021-07-08T22:00:00.000Z,6.1,18,5.8,757
2021-07-08T23:00:00.000Z,5.9,17,8.4,643
2021-07-09T00:00:00.000Z,8,17,7.4,672
2021-07-09T01:00:00.000Z,7.3,17,8.5,761
2021-07-09T02:00:00.000Z,8.8,22,7.3,671
2021-07-09T03:00:00.000Z,6.5,20,5.4,714
2021-07-09T04:00:00.000Z,6.9,15,6.7,971
2021-07-09T05:00:00.000Z,6.9,18,5.3,960
2021-07-09T06:00:00.000Z,5.5,22,7.2,965
2021-07-09T07:00:00.000Z,5.5,20,8.2,676
2021-07-09T08:00:00.000Z,8.6,18,7.2,796
2021-07-09T09:00:00.000Z,6.2,19,5.3,834
2021-07-09T10:00:00.000Z,6.4,14,8.4,761
2021-07-09T11:00:00.000Z,5.6,17,6.9,728
2021-07-09T12:00:00.000Z,5.6,15,8.4,1014
2021-07-09T13:00:00.000Z,8.2,22,7.3,737
2021-07-09T14:00:00.000Z,8,20,8,1022
2021-07-09T15:00:00.000Z,6.1,18,6.9,761
2021-07-09T16:00:00.000Z,5.7,19,8.5,942
2021-07-09T17:00:00.000Z,6.5,19,7.1,891
2021-07-09T18:00:00.000Z,7.7,22,7.4,967
2021-07-09T19:00:00.000Z,8.2,20,7,780
2021-07-09T20:00:00.000Z,8.7,18,6.9,988
2021-07-09T21:00:00.000Z,8.2,17,7.8,795
2021-07-09T22:00:00.000Z,6.8,20,5.3,877
2021-07-09T23:00:00.000Z,6.7,17,6.8,878
2021-07-10T00:00:00.000Z,8.6,20,7.2,891
2021-07-10T01:00:00.000Z,5.8,22,8,1009
2021-07-10T02:00:00.000Z,7.7,22,6.9,704
2021-07-10T03:00:00.000Z,8.6,18,5.6,801
2021-07-10T04:00:00.000Z,8.2,17,6.3,816
2021-07-10T05:00:00.000Z,6.7,22,8.4,651
2021-07-10T06:00:00.000Z,6.3,16,7.1,906
2021-07-10T07:00:00.000Z,7.8,15,6.7,751
2021-07-10T08:00:00.000Z,5.9,16,6.4,656
2021-07-10T09:00:00.000Z,6.3,21,8.1,956
2021-07-10T10:00:00.000Z,8.1,17,7.7,915
2021-07-10T11:00:00.000Z,6.1,22,5.6,978
2021-07-10T12:00:00.000Z,7.5,20,6.9,874
2021-07-10T13:00:00.000Z,8.3,18,5.6,809
2021-07-10T14:00:00.000Z,5.8,14,6.7,891
2021-07-10T15:00:00.000Z,6.3,21,6.9,641
2021-07-10T16:00:00.000Z,7.8,21,6.6,830
2021-07-10T17:00:00.000Z,8,22,8.3,834
2021-07-10T18:00:00.000Z,6.3,16,6.2,911
2021-07-10T19:00:00.000Z,7.6,17,5.5,776
2021-07-10T20:00:00.000Z,7.6,22,5.1,738
2021-07-10T21:00:00.000Z,8.8,21,5.3,877
2021-07-10T22:00:00.000Z,6.8,14,8.2,1008
2021-07-10T23:00:00.000Z,6.3,21,5.2,757
2021-07-11T00:00:00.000Z,7,22,6.4,854
2021-07-11T01:00:00.000Z,6.6,17,6.2,815
2021-07-11T02:00:00.000Z,7.1,16,5.3,656
2021-07-11T03:00:00.000Z,8.4,22,5.5,667
2021-07-11T04:00:00.000Z,8.7,17,8.1,662
2021-07-11T05:00:00.000Z,7.8,15,7.9,896
2021-07-11T06:00:00.000Z,6.2,14,7.9,868
2021-07-11T07:00:00.000Z,8.2,17,5.3,759
2021-07-11T08:00:00.000Z,6.8,21,7,834
2021-07-11T09:00:00.000Z,8.3,15,6.3,691
2021-07-11T10:00:00.000Z,8.4,21,7.2,791
2021-07-11T11:00:00.000Z,7,20,7.7,811
2021-07-11T12:00:00.000Z,7.1,14,6.2,1017
2021-07-11T13:00:00.000Z,8.7,17,7.7,977
2021-07-11T14:00:00.000Z,7.9,17,5.6,953
2021-07-11T15:00:00.000Z,8.9,17,6.1,725
2021-07-11T16:00:00.000Z,7.9,18,7.9,868
2021-07-11T17:00:00.000Z,6.7,17,7.4,727
2021-07-11T18:00:00.000Z,5.5,21,7.8,643
2021-07-11T19:00:00.000Z,7.2,18,7,887
2021-07-11T20:00:00.000Z,5.8,19,5.7,863
2021-07-11T21:00:00.000Z,8.2,15,6.7,751
2021-07-11T22:00:00.000Z,8.5,21,7.5,953
2021-07-11T23:00:00.000Z,7,17,7.6,874
